Elevation_ft_NAVD88,Elevation_ft_NGVD29,Area_acres,Capacity_acrefeet
3266.94,3264.03,7807.02,349502
3266.95,3264.04,7807.84,349580.01
3266.96,3264.05,7808.66,349658.02
3266.97,3264.06,7809.48,349736.02
3266.98,3264.07,7810.3,349814.03
3266.99,3264.08,7811.12,349892.03
3267,3264.09,7811.94,349970.04
3267.01,3264.1,7812.76,350048.04
3267.02,3264.11,7813.59,350126.05
3267.03,3264.12,7814.41,350204.05
3267.04,3264.13,7815.23,350282.06
3267.05,3264.14,7816.05,350360.06
3267.06,3264.15,7816.86,350438.05
3267.07,3264.16,7817.85,350516.41
3267.08,3264.17,7818.83,350594.78
3267.09,3264.18,7819.82,350673.14
3267.1,3264.19,7820.8,350751.5
3267.11,3264.2,7821.79,350829.86
3267.12,3264.21,7822.77,350908.22
3267.13,3264.22,7823.75,350986.58
3267.14,3264.23,7824.74,351064.95
3267.15,3264.24,7825.72,351143.31
3267.16,3264.25,7826.71,351221.67
3267.17,3264.26,7827.69,351300.03
3267.18,3264.27,7828.68,351378.39
3267.19,3264.28,7829.66,351456.75
3267.2,3264.29,7830.65,351535.12
3267.21,3264.3,7831.63,351613.48
3267.22,3264.31,7832.62,351691.84
3267.23,3264.32,7833.6,351770.2
3267.24,3264.33,7834.58,351848.56
3267.25,3264.34,7835.57,351926.92
3267.26,3264.35,7836.55,352005.29
3267.27,3264.36,7837.54,352083.65
3267.28,3264.37,7838.52,352162.01
3267.29,3264.38,7839.51,352240.37
3267.3,3264.39,7840.49,352318.73
3267.31,3264.4,7841.48,352397.09
3267.32,3264.41,7842.46,352475.46
3267.33,3264.42,7843.45,352553.82
3267.34,3264.43,7844.43,352632.18
3267.35,3264.44,7845.42,352710.54
3267.36,3264.45,7846.4,352788.9
3267.37,3264.46,7847.38,352867.26
3267.38,3264.47,7848.37,352945.63
3267.39,3264.48,7849.36,353024.03
3267.4,3264.49,7850.38,353102.67
3267.41,3264.5,7851.4,353181.31
3267.42,3264.51,7852.41,353259.94
3267.43,3264.52,7853.43,353338.58
3267.44,3264.53,7854.45,353417.22
3267.45,3264.54,7855.47,353495.86
3267.46,3264.55,7856.49,353574.5
3267.47,3264.56,7857.51,353653.14
3267.48,3264.57,7858.53,353731.78
3267.49,3264.58,7859.55,353810.42
3267.5,3264.59,7860.56,353889.06
3267.51,3264.6,7861.58,353967.7
3267.52,3264.61,7862.6,354046.33
3267.53,3264.62,7863.62,354124.97
3267.54,3264.63,7864.64,354203.61
3267.55,3264.64,7865.66,354282.25
3267.56,3264.65,7866.68,354360.89
3267.57,3264.66,7867.7,354439.53
3267.58,3264.67,7868.71,354518.17
3267.59,3264.68,7869.73,354596.81
3267.6,3264.69,7870.75,354675.45
3267.61,3264.7,7871.77,354754.09
3267.62,3264.71,7872.79,354832.72
3267.63,3264.72,7873.81,354911.36
3267.64,3264.73,7874.83,354990
3267.65,3264.74,7875.85,355068.64
3267.66,3264.75,7876.86,355147.28
3267.67,3264.76,7877.88,355225.92
3267.68,3264.77,7878.9,355304.56
3267.69,3264.78,7879.92,355383.2
3267.7,3264.79,7880.94,355461.84
3267.71,3264.8,7881.96,355540.47
3267.72,3264.81,7882.95,355619.22
3267.73,3264.82,7883.88,355698.19
3267.74,3264.83,7884.82,355777.15
3267.75,3264.84,7885.75,355856.12
3267.76,3264.85,7886.69,355935.08
3267.77,3264.86,7887.62,356014.05
3267.78,3264.87,7888.56,356093.01
3267.79,3264.88,7889.49,356171.98
3267.8,3264.89,7890.43,356250.94
3267.81,3264.9,7891.36,356329.91
3267.82,3264.91,7892.3,356408.87
3267.83,3264.92,7893.24,356487.84
3267.84,3264.93,7894.17,356566.8
3267.85,3264.94,7895.11,356645.77
3267.86,3264.95,7896.04,356724.73
3267.87,3264.96,7896.98,356803.69
3267.88,3264.97,7897.91,356882.66
3267.89,3264.98,7898.85,356961.62
3267.9,3264.99,7899.78,357040.59
3267.91,3265,7900.72,357119.55
3267.92,3265.01,7901.65,357198.52
3267.93,3265.02,7902.59,357277.48
3267.94,3265.03,7903.52,357356.45
3267.95,3265.04,7904.46,357435.41
3267.96,3265.05,7905.39,357514.38
3267.97,3265.06,7906.33,357593.34
3267.98,3265.07,7907.26,357672.31
3267.99,3265.08,7908.2,357751.27
3268,3265.09,7909.13,357830.24
3268.01,3265.1,7910.07,357909.2
3268.02,3265.11,7911,357988.17
3268.03,3265.12,7911.94,358067.13
3268.04,3265.13,7912.9,358145.93
3268.05,3265.14,7913.78,358225.24
3268.06,3265.15,7914.67,358304.55
3268.07,3265.16,7915.55,358383.86
3268.08,3265.17,7916.43,358463.17
3268.09,3265.18,7917.31,358542.48
3268.1,3265.19,7918.2,358621.79
3268.11,3265.2,7919.08,358701.1
3268.12,3265.21,7919.96,358780.41
3268.13,3265.22,7920.85,358859.72
3268.14,3265.23,7921.73,358939.03
3268.15,3265.24,7922.61,359018.34
3268.16,3265.25,7923.5,359097.65
3268.17,3265.26,7924.38,359176.96
3268.18,3265.27,7925.26,359256.27
3268.19,3265.28,7926.15,359335.58
3268.2,3265.29,7927.03,359414.89
3268.21,3265.3,7927.91,359494.2
3268.22,3265.31,7928.8,359573.51
3268.23,3265.32,7929.68,359652.82
3268.24,3265.33,7930.56,359732.13
3268.25,3265.34,7931.45,359811.44
3268.26,3265.35,7932.33,359890.75
3268.27,3265.36,7933.21,359970.05
3268.28,3265.37,7934.1,360049.36
3268.29,3265.38,7934.98,360128.67
3268.3,3265.39,7935.86,360207.98
3268.31,3265.4,7936.74,360287.29
3268.32,3265.41,7937.63,360366.6
3268.33,3265.42,7938.51,360445.91
3268.34,3265.43,7939.39,360525.22
3268.35,3265.44,7940.28,360604.53
3268.36,3265.45,7941.16,360683.84
3268.37,3265.46,7942.04,360763.08
3268.38,3265.47,7942.92,360842.63
3268.39,3265.48,7943.8,360922.18
3268.4,3265.49,7944.68,361001.73
3268.41,3265.5,7945.56,361081.27
3268.42,3265.51,7946.44,361160.82
3268.43,3265.52,7947.32,361240.37
3268.44,3265.53,7948.2,361319.92
3268.45,3265.54,7949.08,361399.46
3268.46,3265.55,7949.96,361479.01
3268.47,3265.56,7950.84,361558.56
3268.48,3265.57,7951.72,361638.11
3268.49,3265.58,7952.6,361717.65
3268.5,3265.59,7953.48,361797.2
3268.51,3265.6,7954.36,361876.75
3268.52,3265.61,7955.24,361956.3
3268.53,3265.62,7956.12,362035.84
3268.54,3265.63,7957,362115.39
3268.55,3265.64,7957.88,362194.94
3268.56,3265.65,7958.76,362274.49
3268.57,3265.66,7959.64,362354.03
3268.58,3265.67,7960.52,362433.58
3268.59,3265.68,7961.39,362513.13
3268.6,3265.69,7962.27,362592.68
3268.61,3265.7,7963.15,362672.22
3268.62,3265.71,7964.03,362751.77
3268.63,3265.72,7964.91,362831.32
3268.64,3265.73,7965.79,362910.87
3268.65,3265.74,7966.67,362990.41
3268.66,3265.75,7967.55,363069.96
3268.67,3265.76,7968.43,363149.51
3268.68,3265.77,7969.31,363229.06
3268.69,3265.78,7970.19,363308.6
3268.7,3265.79,7971.06,363388.12
3268.71,3265.8,7972.01,363468.01
3268.72,3265.81,7972.95,363547.91
3268.73,3265.82,7973.9,363627.8
3268.74,3265.83,7974.84,363707.7
3268.75,3265.84,7975.79,363787.59
3268.76,3265.85,7976.73,363867.49
3268.77,3265.86,7977.68,363947.38
3268.78,3265.87,7978.62,364027.28
3268.79,3265.88,7979.57,364107.17
3268.8,3265.89,7980.51,364187.06
3268.81,3265.9,7981.46,364266.96
3268.82,3265.91,7982.4,364346.85
3268.83,3265.92,7983.35,364426.75
3268.84,3265.93,7984.29,364506.64
3268.85,3265.94,7985.24,364586.54
3268.86,3265.95,7986.18,364666.43
3268.87,3265.96,7987.13,364746.33
3268.88,3265.97,7988.07,364826.22
3268.89,3265.98,7989.02,364906.11
3268.9,3265.99,7989.96,364986.01
3268.91,3266,7990.91,365065.9
3268.92,3266.01,7991.85,365145.8
3268.93,3266.02,7992.8,365225.69
3268.94,3266.03,7993.74,365305.59
3268.95,3266.04,7994.68,365385.48
3268.96,3266.05,7995.63,365465.37
3268.97,3266.06,7996.57,365545.27
3268.98,3266.07,7997.52,365625.16
3268.99,3266.08,7998.46,365705.06
3269,3266.09,7999.41,365784.95
3269.01,3266.1,8000.35,365864.85
3269.02,3266.11,8001.3,365944.74
3269.03,3266.12,8002.23,366024.66
3269.04,3266.13,8003.08,366104.81
3269.05,3266.14,8003.92,366184.95
3269.06,3266.15,8004.76,366265.1
3269.07,3266.16,8005.6,366345.24
3269.08,3266.17,8006.45,366425.39
3269.09,3266.18,8007.29,366505.53
3269.1,3266.19,8008.13,366585.68
3269.11,3266.2,8008.98,366665.83
3269.12,3266.21,8009.82,366745.97
3269.13,3266.22,8010.66,366826.12
3269.14,3266.23,8011.5,366906.26
3269.15,3266.24,8012.35,366986.41
3269.16,3266.25,8013.19,367066.55
3269.17,3266.26,8014.03,367146.7
3269.18,3266.27,8014.88,367226.85
3269.19,3266.28,8015.72,367306.99
3269.2,3266.29,8016.56,367387.14
3269.21,3266.3,8017.41,367467.28
3269.22,3266.31,8018.25,367547.43
3269.23,3266.32,8019.09,367627.57
3269.24,3266.33,8019.93,367707.72
3269.25,3266.34,8020.78,367787.86
3269.26,3266.35,8021.62,367868.01
3269.27,3266.36,8022.46,367948.16
3269.28,3266.37,8023.31,368028.3
3269.29,3266.38,8024.15,368108.45
3269.3,3266.39,8024.99,368188.59
3269.31,3266.4,8025.83,368268.74
3269.32,3266.41,8026.68,368348.88
3269.33,3266.42,8027.52,368429.03
3269.34,3266.43,8028.36,368509.17
3269.35,3266.44,8029.21,368589.32
3269.36,3266.45,8030,368669.54
3269.37,3266.46,8030.68,368749.93
3269.38,3266.47,8031.36,368830.33
3269.39,3266.48,8032.04,368910.72
3269.4,3266.49,8032.72,368991.11
3269.41,3266.5,8033.4,369071.5
3269.42,3266.51,8034.08,369151.9
3269.43,3266.52,8034.76,369232.29
3269.44,3266.53,8035.44,369312.68
3269.45,3266.54,8036.12,369393.08
3269.46,3266.55,8036.8,369473.47
3269.47,3266.56,8037.48,369553.86
3269.48,3266.57,8038.16,369634.26
3269.49,3266.58,8038.84,369714.65
3269.5,3266.59,8039.52,369795.04
3269.51,3266.6,8040.2,369875.44
3269.52,3266.61,8040.88,369955.83
3269.53,3266.62,8041.55,370036.22
3269.54,3266.63,8042.23,370116.62
3269.55,3266.64,8042.91,370197.01
3269.56,3266.65,8043.59,370277.4
3269.57,3266.66,8044.27,370357.8
3269.58,3266.67,8044.95,370438.19
3269.59,3266.68,8045.63,370518.58
3269.6,3266.69,8046.31,370598.98
3269.61,3266.7,8046.99,370679.37
3269.62,3266.71,8047.67,370759.76
3269.63,3266.72,8048.35,370840.16
3269.64,3266.73,8049.03,370920.55
3269.65,3266.74,8049.71,371000.94
3269.66,3266.75,8050.39,371081.34
3269.67,3266.76,8051.07,371161.73
3269.68,3266.77,8051.75,371242.12
3269.69,3266.78,8052.39,371322.64
3269.7,3266.79,8053,371403.29
3269.71,3266.8,8053.61,371483.95
3269.72,3266.81,8054.22,371564.6
3269.73,3266.82,8054.83,371645.25
3269.74,3266.83,8055.44,371725.91
3269.75,3266.84,8056.05,371806.56
3269.76,3266.85,8056.66,371887.21
3269.77,3266.86,8057.27,371967.86
3269.78,3266.87,8057.88,372048.52
3269.79,3266.88,8058.49,372129.17
3269.8,3266.89,8059.1,372209.82
3269.81,3266.9,8059.71,372290.48
3269.82,3266.91,8060.32,372371.13
3269.83,3266.92,8060.93,372451.78
3269.84,3266.93,8061.54,372532.43
3269.85,3266.94,8062.15,372613.09
3269.86,3266.95,8062.76,372693.74
3269.87,3266.96,8063.37,372774.39
3269.88,3266.97,8063.98,372855.05
3269.89,3266.98,8064.59,372935.7
3269.9,3266.99,8065.2,373016.35
3269.91,3267,8065.81,373097
3269.92,3267.01,8066.42,373177.66
3269.93,3267.02,8067.03,373258.31
3269.94,3267.03,8067.64,373338.96
3269.95,3267.04,8068.25,373419.62
3269.96,3267.05,8068.86,373500.27
3269.97,3267.06,8069.47,373580.92
3269.98,3267.07,8070.08,373661.58
3269.99,3267.08,8070.69,373742.23
3270,3267.09,8071.3,373822.88
3270.01,3267.1,8071.93,373903.49
3270.02,3267.11,8072.48,373984.28
3270.03,3267.12,8073.03,374065.07
3270.04,3267.13,8073.58,374145.87
3270.05,3267.14,8074.13,374226.66
3270.06,3267.15,8074.68,374307.45
3270.07,3267.16,8075.23,374388.25
3270.08,3267.17,8075.79,374469.04
3270.09,3267.18,8076.34,374549.83
3270.1,3267.19,8076.89,374630.62
3270.11,3267.2,8077.44,374711.42
3270.12,3267.21,8077.99,374792.21
3270.13,3267.22,8078.54,374873
3270.14,3267.23,8079.09,374953.8
3270.15,3267.24,8079.64,375034.59
3270.16,3267.25,8080.19,375115.38
3270.17,3267.26,8080.74,375196.17
3270.18,3267.27,8081.29,375276.97
3270.19,3267.28,8081.84,375357.76
3270.2,3267.29,8082.39,375438.55
3270.21,3267.3,8082.94,375519.34
3270.22,3267.31,8083.49,375600.14
3270.23,3267.32,8084.04,375680.93
3270.24,3267.33,8084.59,375761.72
3270.25,3267.34,8085.14,375842.52
3270.26,3267.35,8085.69,375923.31
3270.27,3267.36,8086.24,376004.1
3270.28,3267.37,8086.79,376084.89
3270.29,3267.38,8087.35,376165.69
3270.3,3267.39,8087.9,376246.48
3270.31,3267.4,8088.45,376327.27
3270.32,3267.41,8089,376408.07
3270.33,3267.42,8089.55,376488.86
3270.34,3267.43,8090.1,376569.62
3270.35,3267.44,8090.61,376650.64
3270.36,3267.45,8091.12,376731.65
3270.37,3267.46,8091.63,376812.67
3270.38,3267.47,8092.14,376893.69
3270.39,3267.48,8092.65,376974.7
3270.4,3267.49,8093.16,377055.72
3270.41,3267.5,8093.67,377136.74
3270.42,3267.51,8094.18,377217.75
3270.43,3267.52,8094.69,377298.77
3270.44,3267.53,8095.2,377379.79
3270.45,3267.54,8095.71,377460.8
3270.46,3267.55,8096.22,377541.82
3270.47,3267.56,8096.73,377622.84
3270.48,3267.57,8097.24,377703.85
3270.49,3267.58,8097.75,377784.87
3270.5,3267.59,8098.25,377865.89
3270.51,3267.6,8098.76,377946.9
3270.52,3267.61,8099.27,378027.92
3270.53,3267.62,8099.78,378108.94
3270.54,3267.63,8100.29,378189.95
3270.55,3267.64,8100.8,378270.97
3270.56,3267.65,8101.31,378351.99
3270.57,3267.66,8101.82,378433
3270.58,3267.67,8102.33,378514.02
3270.59,3267.68,8102.84,378595.04
3270.6,3267.69,8103.35,378676.05
3270.61,3267.7,8103.86,378757.07
3270.62,3267.71,8104.37,378838.09
3270.63,3267.72,8104.88,378919.1
3270.64,3267.73,8105.39,379000.12
3270.65,3267.74,8105.9,379081.14
3270.66,3267.75,8106.41,379162.15
3270.67,3267.76,8106.91,379243.18
3270.68,3267.77,8107.41,379324.31
3270.69,3267.78,8107.9,379405.44
3270.7,3267.79,8108.39,379486.57
3270.71,3267.8,8108.89,379567.7
3270.72,3267.81,8109.38,379648.83
3270.73,3267.82,8109.87,379729.96
3270.74,3267.83,8110.37,379811.09
3270.75,3267.84,8110.86,379892.22
3270.76,3267.85,8111.35,379973.35
3270.77,3267.86,8111.84,380054.48
3270.78,3267.87,8112.34,380135.61
3270.79,3267.88,8112.83,380216.74
3270.8,3267.89,8113.32,380297.87
3270.81,3267.9,8113.82,380379
3270.82,3267.91,8114.31,380460.13
3270.83,3267.92,8114.8,380541.26
3270.84,3267.93,8115.3,380622.39
3270.85,3267.94,8115.79,380703.52
3270.86,3267.95,8116.28,380784.65
3270.87,3267.96,8116.77,380865.78
3270.88,3267.97,8117.27,380946.91
3270.89,3267.98,8117.76,381028.04
3270.9,3267.99,8118.25,381109.17
3270.91,3268,8118.75,381190.3
3270.92,3268.01,8119.24,381271.43
3270.93,3268.02,8119.73,381352.56
3270.94,3268.03,8120.23,381433.69
3270.95,3268.04,8120.72,381514.82
3270.96,3268.05,8121.21,381595.95
3270.97,3268.06,8121.7,381677.08
3270.98,3268.07,8122.2,381758.21
3270.99,3268.08,8122.69,381839.34
3271,3268.09,8123.2,381920.52
3271.01,3268.1,8123.75,382001.81
3271.02,3268.11,8124.3,382083.11
3271.03,3268.12,8124.85,382164.4
3271.04,3268.13,8125.4,382245.7
3271.05,3268.14,8125.95,382327
3271.06,3268.15,8126.5,382408.29
3271.07,3268.16,8127.06,382489.59
3271.08,3268.17,8127.61,382570.89
3271.09,3268.18,8128.16,382652.18
3271.1,3268.19,8128.71,382733.48
3271.11,3268.2,8129.26,382814.78
3271.12,3268.21,8129.81,382896.07
3271.13,3268.22,8130.36,382977.37
3271.14,3268.23,8130.91,383058.66
3271.15,3268.24,8131.47,383139.96
3271.16,3268.25,8132.02,383221.26
3271.17,3268.26,8132.57,383302.55
3271.18,3268.27,8133.12,383383.85
3271.19,3268.28,8133.67,383465.15
3271.2,3268.29,8134.22,383546.44
3271.21,3268.3,8134.77,383627.74
3271.22,3268.31,8135.32,383709.03
3271.23,3268.32,8135.88,383790.33
3271.24,3268.33,8136.43,383871.63
3271.25,3268.34,8136.98,383952.92
3271.26,3268.35,8137.53,384034.22
3271.27,3268.36,8138.08,384115.52
3271.28,3268.37,8138.63,384196.81
3271.29,3268.38,8139.18,384278.11
3271.3,3268.39,8139.73,384359.41
3271.31,3268.4,8140.28,384440.7
3271.32,3268.41,8140.84,384522
3271.33,3268.42,8141.43,384603.41
3271.34,3268.43,8142.09,384684.96
3271.35,3268.44,8142.74,384766.51
3271.36,3268.45,8143.4,384848.06
3271.37,3268.46,8144.05,384929.61
3271.38,3268.47,8144.71,385011.16
3271.39,3268.48,8145.36,385092.71
3271.4,3268.49,8146.02,385174.26
3271.41,3268.5,8146.67,385255.81
3271.42,3268.51,8147.33,385337.36
3271.43,3268.52,8147.98,385418.91
3271.44,3268.53,8148.64,385500.46
3271.45,3268.54,8149.29,385582.01
3271.46,3268.55,8149.94,385663.56
3271.47,3268.56,8150.6,385745.11
3271.48,3268.57,8151.25,385826.67
3271.49,3268.58,8151.91,385908.22
3271.5,3268.59,8152.56,385989.77
3271.51,3268.6,8153.22,386071.32
3271.52,3268.61,8153.87,386152.87
3271.53,3268.62,8154.53,386234.42
3271.54,3268.63,8155.18,386315.97
3271.55,3268.64,8155.84,386397.52
3271.56,3268.65,8156.49,386479.07
3271.57,3268.66,8157.15,386560.62
3271.58,3268.67,8157.8,386642.17
3271.59,3268.68,8158.46,386723.72
3271.6,3268.69,8159.11,386805.27
3271.61,3268.7,8159.77,386886.82
3271.62,3268.71,8160.42,386968.37
3271.63,3268.72,8161.08,387049.92
3271.64,3268.73,8161.73,387131.47
3271.65,3268.74,8162.39,387212.97
3271.66,3268.75,8163.03,387294.68
3271.67,3268.76,8163.68,387376.39
3271.68,3268.77,8164.32,387458.09
3271.69,3268.78,8164.96,387539.8
3271.7,3268.79,8165.61,387621.51
3271.71,3268.8,8166.25,387703.22
3271.72,3268.81,8166.89,387784.93
3271.73,3268.82,8167.53,387866.64
3271.74,3268.83,8168.18,387948.35
3271.75,3268.84,8168.82,388030.06
3271.76,3268.85,8169.46,388111.77
3271.77,3268.86,8170.11,388193.48
3271.78,3268.87,8170.75,388275.19
3271.79,3268.88,8171.39,388356.9
3271.8,3268.89,8172.04,388438.61
3271.81,3268.9,8172.68,388520.32
3271.82,3268.91,8173.32,388602.03
3271.83,3268.92,8173.97,388683.74
3271.84,3268.93,8174.61,388765.45
3271.85,3268.94,8175.25,388847.16
3271.86,3268.95,8175.9,388928.87
3271.87,3268.96,8176.54,389010.58
3271.88,3268.97,8177.18,389092.29
3271.89,3268.98,8177.83,389174
3271.9,3268.99,8178.47,389255.71
3271.91,3269,8179.11,389337.42
3271.92,3269.01,8179.76,389419.13
3271.93,3269.02,8180.4,389500.84
3271.94,3269.03,8181.04,389582.55
3271.95,3269.04,8181.69,389664.26
3271.96,3269.05,8182.33,389745.97
3271.97,3269.06,8182.97,389827.68
3271.98,3269.07,8183.59,389909.34
3271.99,3269.08,8184.37,389991.33
3272,3269.09,8185.15,390073.32
3272.01,3269.1,8185.93,390155.31
3272.02,3269.11,8186.71,390237.3
3272.03,3269.12,8187.49,390319.29
3272.04,3269.13,8188.26,390401.29
3272.05,3269.14,8189.04,390483.28
3272.06,3269.15,8189.82,390565.27
3272.07,3269.16,8190.6,390647.26
3272.08,3269.17,8191.38,390729.25
3272.09,3269.18,8192.16,390811.25
3272.1,3269.19,8192.94,390893.24
3272.11,3269.2,8193.72,390975.23
3272.12,3269.21,8194.49,391057.22
3272.13,3269.22,8195.27,391139.21
3272.14,3269.23,8196.05,391221.2
3272.15,3269.24,8196.83,391303.2
3272.16,3269.25,8197.61,391385.19
3272.17,3269.26,8198.39,391467.18
3272.18,3269.27,8199.17,391549.17
3272.19,3269.28,8199.95,391631.16
3272.2,3269.29,8200.72,391713.16
3272.21,3269.3,8201.5,391795.15
3272.22,3269.31,8202.28,391877.14
3272.23,3269.32,8203.06,391959.13
3272.24,3269.33,8203.84,392041.12
3272.25,3269.34,8204.62,392123.11
3272.26,3269.35,8205.4,392205.11
3272.27,3269.36,8206.17,392287.1
3272.28,3269.37,8206.95,392369.09
3272.29,3269.38,8207.73,392451.08
3272.3,3269.39,8208.51,392533.07
3272.31,3269.4,8209.29,392615.07
3272.32,3269.41,8209.98,392697.25
3272.33,3269.42,8210.67,392779.44
3272.34,3269.43,8211.35,392861.62
3272.35,3269.44,8212.04,392943.81
3272.36,3269.45,8212.73,393026
3272.37,3269.46,8213.42,393108.18
3272.38,3269.47,8214.11,393190.37
3272.39,3269.48,8214.8,393272.55
3272.4,3269.49,8215.49,393354.74
3272.41,3269.5,8216.18,393436.92
3272.42,3269.51,8216.86,393519.11
3272.43,3269.52,8217.55,393601.29
3272.44,3269.53,8218.24,393683.48
3272.45,3269.54,8218.93,393765.66
3272.46,3269.55,8219.62,393847.85
3272.47,3269.56,8220.31,393930.03
3272.48,3269.57,8221,394012.22
3272.49,3269.58,8221.69,394094.4
3272.5,3269.59,8222.37,394176.59
3272.51,3269.6,8223.06,394258.77
3272.52,3269.61,8223.75,394340.96
3272.53,3269.62,8224.44,394423.14
3272.54,3269.63,8225.13,394505.33
3272.55,3269.64,8225.82,394587.51
3272.56,3269.65,8226.51,394669.7
3272.57,3269.66,8227.2,394751.89
3272.58,3269.67,8227.88,394834.07
3272.59,3269.68,8228.57,394916.26
3272.6,3269.69,8229.26,394998.44
3272.61,3269.7,8229.95,395080.63
3272.62,3269.71,8230.64,395162.81
3272.63,3269.72,8231.33,395245
3272.64,3269.73,8232.04,395327.23
3272.65,3269.74,8232.82,395409.65
3272.66,3269.75,8233.6,395492.07
3272.67,3269.76,8234.38,395574.5
3272.68,3269.77,8235.16,395656.92
3272.69,3269.78,8235.94,395739.34
3272.7,3269.79,8236.72,395821.76
3272.71,3269.8,8237.5,395904.18
3272.72,3269.81,8238.28,395986.6
3272.73,3269.82,8239.06,396069.03
3272.74,3269.83,8239.84,396151.45
3272.75,3269.84,8240.62,396233.87
3272.76,3269.85,8241.4,396316.29
3272.77,3269.86,8242.18,396398.71
3272.78,3269.87,8242.96,396481.13
3272.79,3269.88,8243.74,396563.56
3272.8,3269.89,8244.52,396645.98
3272.81,3269.9,8245.3,396728.4
3272.82,3269.91,8246.08,396810.82
3272.83,3269.92,8246.86,396893.24
3272.84,3269.93,8247.64,396975.66
3272.85,3269.94,8248.42,397058.09
3272.86,3269.95,8249.2,397140.51
3272.87,3269.96,8249.98,397222.93
3272.88,3269.97,8250.76,397305.35
3272.89,3269.98,8251.54,397387.77
3272.9,3269.99,8252.32,397470.19
3272.91,3270,8253.1,397552.62
3272.92,3270.01,8253.88,397635.04
3272.93,3270.02,8254.66,397717.46
3272.94,3270.03,8255.44,397799.88
3272.95,3270.04,8256.22,397882.3
3272.96,3270.05,8257,397964.72
